split,task,regime,seed,stress,hidden_load,invalid_load,moved_load,substitute_load,hazard_load,reappear_load,human_load,change_load,oracle_success_probability
nominal,bin_sorting,human_temporary_obstruction,6,0.1,0.333,0.075686,0.0963,0.076285,0.2178,0.41538,0.102275,0.07776,0.900655
nominal,bin_sorting,human_temporary_obstruction,7,0.1,0.333,0.075686,0.0963,0.076285,0.2178,0.41538,0.102275,0.07776,0.894048
nominal,bin_sorting,human_temporary_obstruction,8,0.1,0.333,0.075686,0.0963,0.076285,0.2178,0.41538,0.102275,0.07776,0.902838
nominal,bin_sorting,human_temporary_obstruction,9,0.1,0.333,0.075686,0.0963,0.076285,0.2178,0.41538,0.102275,0.07776,0.891042
nominal,bin_sorting,goal_specification_changed,0,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.891869
nominal,bin_sorting,goal_specification_changed,1,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.901295
nominal,bin_sorting,goal_specification_changed,2,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.912587
nominal,bin_sorting,goal_specification_changed,3,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.903731
nominal,bin_sorting,goal_specification_changed,4,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.91387
nominal,bin_sorting,goal_specification_changed,5,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.898037
nominal,bin_sorting,goal_specification_changed,6,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.880035
nominal,bin_sorting,goal_specification_changed,7,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.884856
nominal,bin_sorting,goal_specification_changed,8,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.908119
nominal,bin_sorting,goal_specification_changed,9,0.1,0.126,0.319565,0.214,0.216142,0.1452,0.08694,0.037797,0.42768,0.924832
nominal,bin_sorting,substitute_goal_available,0,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.911551
nominal,bin_sorting,substitute_goal_available,1,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.915724
nominal,bin_sorting,substitute_goal_available,2,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.902701
nominal,bin_sorting,substitute_goal_available,3,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.912518
nominal,bin_sorting,substitute_goal_available,4,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.891683
nominal,bin_sorting,substitute_goal_available,5,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.902651
nominal,bin_sorting,substitute_goal_available,6,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.899153
nominal,bin_sorting,substitute_goal_available,7,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.904949
nominal,bin_sorting,substitute_goal_available,8,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.895982
nominal,bin_sorting,substitute_goal_available,9,0.1,0.189,0.260698,0.1926,0.28607,0.121,0.1449,0.031127,0.21384,0.907855
nominal,bin_sorting,delayed_reappearance,0,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.89721
nominal,bin_sorting,delayed_reappearance,1,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.895695
nominal,bin_sorting,delayed_reappearance,2,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.891648
nominal,bin_sorting,delayed_reappearance,3,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.900921
nominal,bin_sorting,delayed_reappearance,4,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.887814
nominal,bin_sorting,delayed_reappearance,5,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.892777
nominal,bin_sorting,delayed_reappearance,6,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.895517
nominal,bin_sorting,delayed_reappearance,7,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.89928
nominal,bin_sorting,delayed_reappearance,8,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.914868
nominal,bin_sorting,delayed_reappearance,9,0.1,0.36,0.109325,0.214,0.114428,0.15125,0.34776,0.042244,0.13608,0.886268
nominal,bin_sorting,cascading_disappearing_goal,0,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.924697
nominal,bin_sorting,cascading_disappearing_goal,1,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.891846
nominal,bin_sorting,cascading_disappearing_goal,2,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.878161
nominal,bin_sorting,cascading_disappearing_goal,3,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.904105
nominal,bin_sorting,cascading_disappearing_goal,4,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.888162
nominal,bin_sorting,cascading_disappearing_goal,5,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.899002
nominal,bin_sorting,cascading_disappearing_goal,6,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.877793
nominal,bin_sorting,cascading_disappearing_goal,7,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.906476
nominal,bin_sorting,cascading_disappearing_goal,8,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.896572
nominal,bin_sorting,cascading_disappearing_goal,9,0.1,0.378,0.353203,0.4173,0.235213,0.26015,0.21252,0.071148,0.32076,0.910412
nominal,tool_handoff,visual_occlusion,0,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.882733
nominal,tool_handoff,visual_occlusion,1,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.875109
nominal,tool_handoff,visual_occlusion,2,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.868675
nominal,tool_handoff,visual_occlusion,3,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.897472
nominal,tool_handoff,visual_occlusion,4,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.885495
nominal,tool_handoff,visual_occlusion,5,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.880687
nominal,tool_handoff,visual_occlusion,6,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.874279
nominal,tool_handoff,visual_occlusion,7,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.898664
nominal,tool_handoff,visual_occlusion,8,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.876517
nominal,tool_handoff,visual_occlusion,9,0.1,0.4752,0.042515,0.0749,0.044307,0.10956,0.3864,0.068554,0.03888,0.867052
nominal,tool_handoff,object_moved,0,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.88255
nominal,tool_handoff,object_moved,1,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.885006
nominal,tool_handoff,object_moved,2,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.883414
nominal,tool_handoff,object_moved,3,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.868348
nominal,tool_handoff,object_moved,4,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.878001
nominal,tool_handoff,object_moved,5,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.867601
nominal,tool_handoff,object_moved,6,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.875072
nominal,tool_handoff,object_moved,7,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.874215
nominal,tool_handoff,object_moved,8,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.885923
nominal,tool_handoff,object_moved,9,0.1,0.2268,0.148803,0.4494,0.075322,0.205425,0.18354,0.061698,0.0729,0.863741
nominal,tool_handoff,object_removed,0,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.87728
nominal,tool_handoff,object_removed,1,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.883126
nominal,tool_handoff,object_removed,2,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.886099
nominal,tool_handoff,object_removed,3,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.874748
nominal,tool_handoff,object_removed,4,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.879868
nominal,tool_handoff,object_removed,5,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.887805
nominal,tool_handoff,object_removed,6,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.872643
nominal,tool_handoff,object_removed,7,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.867261
nominal,tool_handoff,object_removed,8,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.874902
nominal,tool_handoff,object_removed,9,0.1,0.1836,0.472982,0.1498,0.093045,0.26477,0.07728,0.068554,0.10692,0.880359
nominal,tool_handoff,human_temporary_obstruction,0,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.882597
nominal,tool_handoff,human_temporary_obstruction,1,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.877596
nominal,tool_handoff,human_temporary_obstruction,2,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.866021
nominal,tool_handoff,human_temporary_obstruction,3,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.887892
nominal,tool_handoff,human_temporary_obstruction,4,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.880187
nominal,tool_handoff,human_temporary_obstruction,5,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.88438
nominal,tool_handoff,human_temporary_obstruction,6,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.87295
nominal,tool_handoff,human_temporary_obstruction,7,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.887625
nominal,tool_handoff,human_temporary_obstruction,8,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.861075
nominal,tool_handoff,human_temporary_obstruction,9,0.1,0.3996,0.095659,0.0963,0.053169,0.32868,0.41538,0.315347,0.07776,0.862517
nominal,tool_handoff,goal_specification_changed,0,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.877987
nominal,tool_handoff,goal_specification_changed,1,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.88293
nominal,tool_handoff,goal_specification_changed,2,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.874263
nominal,tool_handoff,goal_specification_changed,3,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.860862
nominal,tool_handoff,goal_specification_changed,4,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.888141
nominal,tool_handoff,goal_specification_changed,5,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.869159
nominal,tool_handoff,goal_specification_changed,6,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.860404
nominal,tool_handoff,goal_specification_changed,7,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.891548
nominal,tool_handoff,goal_specification_changed,8,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.873636
nominal,tool_handoff,goal_specification_changed,9,0.1,0.1512,0.403894,0.214,0.150644,0.21912,0.08694,0.116541,0.42768,0.864891
nominal,tool_handoff,substitute_goal_available,0,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.866266
nominal,tool_handoff,substitute_goal_available,1,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.887607
nominal,tool_handoff,substitute_goal_available,2,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.88102
nominal,tool_handoff,substitute_goal_available,3,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.900273
nominal,tool_handoff,substitute_goal_available,4,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.884766
nominal,tool_handoff,substitute_goal_available,5,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.889921
nominal,tool_handoff,substitute_goal_available,6,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.886433
nominal,tool_handoff,substitute_goal_available,7,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.859338
nominal,tool_handoff,substitute_goal_available,8,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.880365
nominal,tool_handoff,substitute_goal_available,9,0.1,0.2268,0.329493,0.1926,0.199382,0.1826,0.1449,0.095975,0.21384,0.885288
nominal,tool_handoff,delayed_reappearance,0,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.87349
nominal,tool_handoff,delayed_reappearance,1,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.886056
nominal,tool_handoff,delayed_reappearance,2,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.906297
nominal,tool_handoff,delayed_reappearance,3,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.896318
nominal,tool_handoff,delayed_reappearance,4,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.891274
nominal,tool_handoff,delayed_reappearance,5,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.875449
nominal,tool_handoff,delayed_reappearance,6,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.885814
nominal,tool_handoff,delayed_reappearance,7,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.876781
nominal,tool_handoff,delayed_reappearance,8,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.887185
nominal,tool_handoff,delayed_reappearance,9,0.1,0.432,0.138174,0.214,0.079753,0.22825,0.34776,0.130252,0.13608,0.886476
nominal,tool_handoff,cascading_disappearing_goal,0,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.885535
nominal,tool_handoff,cascading_disappearing_goal,1,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.868719
nominal,tool_handoff,cascading_disappearing_goal,2,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.863577
nominal,tool_handoff,cascading_disappearing_goal,3,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.878796
nominal,tool_handoff,cascading_disappearing_goal,4,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.86415
nominal,tool_handoff,cascading_disappearing_goal,5,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.870642
nominal,tool_handoff,cascading_disappearing_goal,6,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.880944
nominal,tool_handoff,cascading_disappearing_goal,7,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.872743
nominal,tool_handoff,cascading_disappearing_goal,8,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.880599
nominal,tool_handoff,cascading_disappearing_goal,9,0.1,0.4536,0.44641,0.4173,0.163937,0.39259,0.21252,0.219372,0.32076,0.871704
nominal,mobile_pick_and_place,visual_occlusion,0,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.895289
nominal,mobile_pick_and_place,visual_occlusion,1,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.884208
nominal,mobile_pick_and_place,visual_occlusion,2,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.871911
nominal,mobile_pick_and_place,visual_occlusion,3,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.869921
nominal,mobile_pick_and_place,visual_occlusion,4,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.872721
nominal,mobile_pick_and_place,visual_occlusion,5,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.900407
nominal,mobile_pick_and_place,visual_occlusion,6,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.897683
nominal,mobile_pick_and_place,visual_occlusion,7,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.901443
nominal,mobile_pick_and_place,visual_occlusion,8,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.890602
nominal,mobile_pick_and_place,visual_occlusion,9,0.1,0.45408,0.037376,0.0749,0.04816,0.10032,0.3864,0.038909,0.03888,0.894279
nominal,mobile_pick_and_place,object_moved,0,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.878179
nominal,mobile_pick_and_place,object_moved,1,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.911033
nominal,mobile_pick_and_place,object_moved,2,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.879088
nominal,mobile_pick_and_place,object_moved,3,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.897315
nominal,mobile_pick_and_place,object_moved,4,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.875719
nominal,mobile_pick_and_place,object_moved,5,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.881832
nominal,mobile_pick_and_place,object_moved,6,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.890306
nominal,mobile_pick_and_place,object_moved,7,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.877381
nominal,mobile_pick_and_place,object_moved,8,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.880919
nominal,mobile_pick_and_place,object_moved,9,0.1,0.21672,0.130816,0.4494,0.081872,0.1881,0.18354,0.035018,0.0729,0.872973
nominal,mobile_pick_and_place,object_removed,0,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.86553
nominal,mobile_pick_and_place,object_removed,1,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.884442
nominal,mobile_pick_and_place,object_removed,2,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.897209
nominal,mobile_pick_and_place,object_removed,3,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.880889
nominal,mobile_pick_and_place,object_removed,4,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.878033
nominal,mobile_pick_and_place,object_removed,5,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.912349
nominal,mobile_pick_and_place,object_removed,6,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.89986
nominal,mobile_pick_and_place,object_removed,7,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.873913
nominal,mobile_pick_and_place,object_removed,8,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.890821
nominal,mobile_pick_and_place,object_removed,9,0.1,0.17544,0.415808,0.1498,0.101136,0.24244,0.07728,0.038909,0.10692,0.908044
nominal,mobile_pick_and_place,human_temporary_obstruction,0,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.892953
nominal,mobile_pick_and_place,human_temporary_obstruction,1,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.889401
nominal,mobile_pick_and_place,human_temporary_obstruction,2,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.885612
nominal,mobile_pick_and_place,human_temporary_obstruction,3,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.877505
nominal,mobile_pick_and_place,human_temporary_obstruction,4,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.864078
nominal,mobile_pick_and_place,human_temporary_obstruction,5,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.885697
nominal,mobile_pick_and_place,human_temporary_obstruction,6,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.890276
nominal,mobile_pick_and_place,human_temporary_obstruction,7,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.884539
nominal,mobile_pick_and_place,human_temporary_obstruction,8,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.911848
nominal,mobile_pick_and_place,human_temporary_obstruction,9,0.1,0.38184,0.084096,0.0963,0.057792,0.30096,0.41538,0.17898,0.07776,0.901035
nominal,mobile_pick_and_place,goal_specification_changed,0,0.1,0.14448,0.355072,0.214,0.163744,0.20064,0.08694,0.066145,0.42768,0.863198
nominal,mobile_pick_and_place,goal_specification_changed,1,0.1,0.14448,0.355072,0.214,0.163744,0.20064,0.08694,0.066145,0.42768,0.891156
nominal,mobile_pick_and_place,goal_specification_changed,2,0.1,0.14448,0.355072,0.214,0.163744,0.20064,0.08694,0.066145,0.42768,0.886138
